NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
20,1.408929865828517,0,0.0,20,............ 18 3 10 10 1 3 17 1 11 11 11 0 10 10 1 18 15 1 0 18 2 5 11 10 2 6 1 3 5 18 2 6 3 11 12 11 5 10 0 8 0 6 6 3 11 18 10 18 0 19 6 10 11 0 3 5 3 1 1 4 5 18 6 18 18 19 0 11 10 3 6 3 6 10 5 0 12 1 2 1 1 4 0 18 4 19 10 18 7 5 5 9 6 4 4 5 7 3 10 6
21,1.4615650566437641,0,0.0,21,............ 18 3 10 10 1 3 17 1 11 11 11 0 10 10 1 18 15 1 0 18 2 5 11 10 2 6 1 3 5 18 2 6 3 11 12 11 5 10 0 8 0 6 6 3 11 18 10 18 0 20 6 10 11 0 3 5 3 1 1 4 5 18 6 18 18 20 0 11 10 3 6 3 6 10 5 0 12 1 2 1 1 4 0 18 4 20 10 18 19 5 5 9 6 4 4 5 7 3 10 6
22,1.4721008296554223,0,0.0,22,............ 18 3 10 10 1 3 13 1 11 11 11 0 10 10 1 18 15 1 0 18 2 5 11 10 2 6 1 3 5 18 2 6 3 11 12 11 5 10 0 8 0 6 6 3 11 18 10 18 0 17 6 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 6 3 6 10 5 0 12 1 2 1 1 4 0 18 4 17 10 18 20 5 5 9 6 4 4 5 19 3 10 6
23,1.4472747223932592,0,0.0,23,............ 18 3 10 10 1 3 13 1 11 11 11 0 10 10 1 18 15 1 0 18 2 5 11 10 2 6 1 3 5 18 2 6 3 11 12 11 5 10 0 8 0 6 6 3 11 18 10 18 0 17 6 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 6 3 6 10 5 0 12 1 2 1 1 4 0 18 22 17 10 18 20 5 5 9 6 4 4 5 19 3 10 6
24,1.4176224092808534,0,0.0,24,............ 18 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 15 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 18 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 2 1 1 4 0 18 22 17 6 18 20 5 5 9 23 4 4 5 19 3 10 6
25,1.405413948938131,0,0.0,25,............ 18 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 18 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 17 6 18 20 5 5 9 23 4 4 5 19 3 10 6
26,1.369328787150233,0,0.0,26,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 17 6 18 20 5 5 9 23 4 4 5 19 3 10 6
27,1.439106169877519,0,0.0,27,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 24 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
28,1.4443617141005727,0,0.0,28,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 27 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
29,1.4367865701551232,0,0.0,29,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
30,1.442057690616042,0,0.0,30,............ 25 3 10 10 1 3 13 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 17 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 26 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 26 6 18 20 5 5 9 23 4 4 5 19 3 10 6
31,1.435681758941504,0,0.0,31,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 17 6 18 26 5 5 9 23 4 4 5 20 3 10 6
32,1.8049695897050049,0,0.0,32,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 6 1 18 24 1 0 18 2 5 11 6 2 6 1 3 5 18 2 6 3 11 12 11 5 6 0 8 0 6 6 3 11 25 6 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 6 5 0 12 1 28 1 1 4 0 18 22 17 6 18 26 5 5 9 23 4 4 5 20 3 10 6
33,1.772715313397648,0,0.0,33,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 20 3 10 6
34,1.782904638092521,0,0.0,34,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 20 3 10 6
35,1.788561104668569,0,0.0,35,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 17 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 17 32 18 26 5 5 9 23 4 4 5 34 3 10 6
36,1.8034522413344982,0,0.0,36,............ 25 3 10 10 1 3 21 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 13 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 35 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 35 32 18 17 5 5 9 23 4 4 5 34 3 10 6
37,1.8162431628988724,0,0.0,37,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 13 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 13 32 18 17 5 5 9 23 4 4 5 34 3 10 6
38,1.9258883165260463,0,0.0,38,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
39,1.9065367458734492,0,0.0,39,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
40,1.8866114224647081,0,0.0,40,............ 25 3 10 10 1 3 31 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
41,1.9276679081258175,0,0.0,41,............ 25 3 10 10 1 3 16 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
42,1.9277924920490228,0,0.0,42,............ 25 3 10 10 1 3 16 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 21 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
43,1.982558668867373,0,0.0,43,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
44,1.8087126385143266,0,0.0,44,............ 25 3 10 10 1 3 43 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 37 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
45,1.8748893946954894,0,0.0,45,............ 25 3 10 10 1 3 43 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 31 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
46,1.9219673685168095,0,0.0,46,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
47,1.8640531691866646,0,0.0,47,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 21 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
48,1.8286909503841644,0,0.0,48,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
49,1.8108404195458971,0,0.0,49,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
50,1.7968458333772015,0,0.0,50,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
51,1.9079721055518781,0,0.0,51,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
52,1.8124738629847938,0,0.0,52,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 16 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
53,1.8679438080677404,0,0.0,53,............ 25 3 10 10 1 3 36 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
54,1.9192576058607242,0,0.0,54,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
55,1.9302935506250973,0,0.0,55,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 52 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
56,1.8878875149988554,0,0.0,56,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
57,1.8992111258468287,0,0.0,57,............ 25 3 10 10 1 3 45 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
58,1.968381815247937,0,0.0,58,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
59,1.9847112451898057,0,0.0,59,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
60,1.902188279992198,0,0.0,60,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
61,1.8855247718892811,0,0.0,61,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
62,1.9088765228803142,0,0.0,62,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
63,1.9082821109525088,0,0.0,63,............ 25 3 10 10 1 3 57 1 11 11 11 0 10 32 1 18 24 1 0 18 2 5 11 32 2 6 1 3 5 18 2 6 3 11 12 11 5 32 0 8 0 6 6 3 11 25 32 18 0 55 23 10 11 0 3 5 3 1 1 4 5 18 6 18 18 47 0 11 10 3 23 3 23 32 5 0 12 1 28 1 1 4 0 18 22 37 32 18 17 5 5 9 23 4 4 5 34 3 10 6
